Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Landslide,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
58.720068654,28.2279088173,0.1335126265,0.9998366026,0.6860907751,1.5469162928,0,1,0,0
78.0728288898,5.8156055352,0.5674987027,0.9628703162,0.650615415,1.5570659327,0,1,0,0
177.9434170511,12.876399233,0.31420344,0.7426861856,1.415623305,1.3788496119,0,1,0,0
76.0341020109,27.8209714548,0.0555332675,0.8608441956,0.5619892594,1.946563843,0,0,1,0
86.9926134036,21.7090175529,0.4440896362,0.7240643497,3.750103947,1.3169636537,0,1,0,0
155.6426404819,11.3202227825,0.4552641374,0.7805598709,1.200901817,1.2998857401,0,1,0,0
82.0758334243,5.9445742016,0.0258083786,0.9350275966,2.7135725856,1.0702373059,0,0,1,0
153.3433685257,9.3736503423,0.357831251,0.9178462936,3.0203226485,1.6986569801,0,0,1,0
88.5765704037,19.1021230422,0.3198183369,0.5689494109,2.364971623,1.2223530192,0,0,1,0
131.7179981045,8.5146207812,0.5218141208,0.8379459444,3.974541794,1.5126880723,0,0,1,0
151.3620140521,29.00630813,0.1522016755,0.9374885293,3.6963112212,1.1934758494,0,1,0,0
183.8045173115,5.7765414106,0.5372377606,0.5252601133,2.6633974584,1.484472809,0,0,1,0
119.0490477167,19.1616651495,0.0896307281,0.7345830243,3.3245088669,1.4892901575,0,0,1,0
78.6423288313,5.3918093472,0.2507989558,0.5428146154,0.376678793,1.608504613,0,1,0,0
88.1940299979,28.1036987284,0.4651894523,0.7872142415,2.7825608629,1.122338576,0,0,1,0
191.3604297135,16.528544447,0.1867001789,0.7451790176,3.0909765782,1.1668382344,0,1,0,0
53.4628220828,8.3345309159,0.3927728975,0.9011444082,3.9528139709,1.4493430525,0,1,0,0
113.3438169254,11.3140267817,0.2233677941,0.554075378,1.0063958791,1.8612493852,0,1,0,0
171.9657570666,5.8350751644,0.0546506489,0.5245634469,1.3389741272,1.2244728694,0,1,0,0
132.804856376,13.9344100862,0.5795962454,0.9817747997,1.7748610765,1.5311094225,0,0,1,0
111.2332733882,11.8460629775,0.0787939499,0.90958225,3.9845809685,1.4418480872,0,0,1,0
125.9557131134,14.5221280527,0.2639842602,0.7351174798,3.0777466464,1.4503900764,0,0,1,0
147.000912974,28.8200962062,0.4767313767,0.5200065653,1.329239643,1.5366289043,0,0,1,0
193.6973080414,19.7131420348,0.0066282871,0.5298554524,3.9714537344,1.874989495,0,1,0,0
164.9933997762,14.054468939,0.4404747262,0.5520379782,3.1573339294,1.0241118393,0,0,1,0
184.6645366279,17.9860754389,0.2800865436,0.9303633311,3.8123063574,1.5695118693,1,1,0,0
181.4907917556,28.2054198912,0.3172831309,0.8769017419,1.7572130893,1.9565539673,0,1,0,0
105.2405488168,21.1563129414,0.020850049,0.944442137,2.5663893174,1.3991416611,0,0,1,0
117.1913625766,26.2820553054,0.4653927812,0.6440747445,1.2959044262,1.9401218933,0,1,0,0
107.348924684,16.1746572535,0.1535909723,0.8303239446,1.4581678804,1.76701253,0,0,1,0
191.2961648215,10.4047143468,0.4628909249,0.5101087601,2.6830400868,1.1599629175,0,1,0,0
52.1342335594,24.5522503656,0.4873776333,0.5810112082,2.9580977371,1.4156610015,0,0,1,0
174.8061108828,12.7459942882,0.5658292864,0.5898169132,2.6508896935,1.0718752537,0,0,1,0
136.9172628873,27.5548572531,0.0071426813,0.7492572305,1.4000278572,1.0616802963,0,1,0,0
81.3118823598,17.1455139715,0.0515842412,0.9216661774,2.8720248404,1.338741263,0,0,1,0
134.2522084047,19.8278194581,0.2233888847,0.6400266028,1.094802518,1.0307865689,0,0,1,0
158.5704164946,27.6367173034,0.4773481499,0.7919166363,2.6852140524,1.2376142002,0,1,0,0
130.3187463439,27.9725691086,0.4114218308,0.872207357,3.3375114546,1.2067466457,0,0,1,0
143.2444367065,8.2057486826,0.1591085251,0.9176227739,1.308366024,1.3018391202,0,1,0,0
126.8649848854,20.5241274069,0.491688433,0.8806943326,3.9519012839,1.9154729876,0,0,1,0
166.4960111559,10.7082709148,0.014885598,0.6918869652,0.566195404,1.0384333928,0,1,0,0
91.2581671521,25.8715479517,0.1763340499,0.5284507402,0.2099687358,1.4294187869,0,1,0,0
116.19317042,6.6406998834,0.2408661296,0.8824239466,3.6607053487,1.2711503612,0,1,0,0
94.5066962793,26.0493756352,0.0062182334,0.8182353543,1.5755385398,1.6096935694,0,0,1,0
66.5879515946,20.6933183891,0.1120477708,0.755107967,2.1164130706,1.5437984948,0,0,1,0
150.6438351565,5.4829600884,0.3012075746,0.7941538847,1.3734135457,1.1871731149,0,1,0,0
165.9956060172,16.8593159994,0.2106862143,0.6805498203,3.4088568269,1.9709753299,0,0,1,0
197.462066893,19.4914490919,0.0006522119,0.9503282754,2.2809518583,1.376835561,0,0,1,0
184.3698286263,11.8659219954,0.1638488702,0.6513111425,2.4492535394,1.2508923764,0,0,1,0
139.0696189123,10.2012387056,0.1943105319,0.8182651547,3.5261778016,1.1498942953,0,0,1,0
63.4950918291,19.0845935167,0.0682574775,0.5693879421,1.2001219224,1.0442107439,0,0,1,0
86.6919005104,24.1387088525,0.0414800015,0.5736822011,2.7769072642,1.0082362416,0,1,0,0
181.958079959,9.9932129781,0.5683705939,0.6711536424,1.7614070956,1.2255799442,0,1,0,0
185.6984093613,16.8773167122,0.13436306,0.9265726583,1.0161415938,1.4580669391,0,0,1,0
69.7754926705,21.6086072866,0.1284314737,0.7164255534,0.7906837475,1.7245406741,0,1,0,0
146.7705685904,12.0591516888,0.177359475,0.9725028915,3.9506845089,1.0679262042,0,1,0,0
66.2240528353,17.7219062852,0.2789225581,0.9757901547,3.7793418121,1.73121382,0,1,0,0
149.6502266693,8.2662207924,0.3839584125,0.8860761657,3.4424069994,1.2319011218,0,0,1,0
57.0046726828,28.629714494,0.1882411553,0.7212945117,0.4585597743,1.0683476182,0,1,0,0
173.9598160617,11.5482311212,0.4133111174,0.9618446705,1.3593080987,1.5658179929,0,1,0,0
96.8984471533,9.4558274728,0.5155093196,0.7017613833,1.5941748575,1.5100193797,0,1,0,0
157.8525731768,25.0195853343,0.2960932282,0.5577137804,1.7517230554,1.1773112535,0,0,1,0
179.4011105498,14.8190229731,0.0026243894,0.6369359099,2.3905159728,1.0188722546,0,1,0,0
69.0978893383,24.5508567471,0.5807816673,0.6600276775,0.1487229398,1.4288543613,0,1,0,0
163.7683620964,14.2950747819,0.1464567435,0.8645067106,1.6786891686,1.2538808461,0,1,0,0
70.8588688691,10.4745057473,0.3466578405,0.5325672507,1.7368743847,1.9175247272,0,1,0,0
117.5186408953,23.6075929334,0.2801804455,0.6139003779,0.7974005158,1.3134133649,0,1,0,0
107.0880792347,5.4637048931,0.4348225651,0.6748862284,1.2532952143,1.817532416,0,0,1,0
198.483824336,15.1719765656,0.0065781919,0.5848963198,2.610107511,1.4451110347,0,0,1,0
145.11932163,8.1680417738,0.4398145289,0.6346050289,1.7944530113,1.1472738085,0,1,0,0
117.8846755153,27.0299334889,0.2527148279,0.9197833532,2.361013461,1.4887061684,0,0,1,0
183.4945557706,26.1334305627,0.1781670576,0.8957441912,0.3979637346,1.0987690514,0,1,0,0
112.3874799399,12.6345370492,0.5553265955,0.6878529027,3.0314324883,1.2664972,0,0,1,0
164.3802668081,11.4203370254,0.2677573511,0.8473944993,0.3184650053,1.1002113491,0,1,0,0
151.0567471581,5.1939912084,0.2851757859,0.5964009513,2.5095020177,1.13061076,0,0,1,0
194.4430930363,20.8709038995,0.5321440346,0.7131157291,1.3291162816,1.7858004652,0,1,0,0
94.4383629975,18.6252103931,0.13433834,0.721958349,1.936852263,1.7053563364,1,1,0,0
112.6211834117,23.9518375355,0.2359384188,0.9131815924,1.0691803283,1.0249709004,0,0,1,0
109.9259712891,29.6490075529,0.0604161607,0.711846576,1.2285998008,1.5609564995,0,1,0,0
71.3900080745,18.9179656433,0.1915540231,0.6962259424,1.1172725163,1.0321197561,0,0,1,0
70.0098852766,22.1593058193,0.1274223932,0.9287938379,0.2343635508,1.1544149443,0,0,1,0
173.4172047299,18.5073560668,0.1337846928,0.7035706923,3.9519719698,1.3144766359,0,1,0,0
174.3345667964,20.0854394618,0.2334738058,0.7788211967,2.3070433897,1.8891856998,0,0,1,0
151.3399802261,11.2420096995,0.3441507642,0.9716171417,2.8916602117,1.2936764134,0,0,1,0
112.3555367427,24.673920262,0.327614756,0.7735140732,0.213360652,1.1116374453,0,0,1,0
118.7907319509,22.4248308518,0.598528933,0.6619526583,2.0563474995,1.5435343784,0,0,1,0
176.0803819924,27.0842074508,0.096236325,0.6697865706,1.3408927209,1.0035366237,0,0,1,0
189.6696763353,14.0362771194,0.2381591174,0.5870546238,1.5126064532,1.1410597995,0,0,1,0
156.3985779164,26.3641292235,0.4115126954,0.508939242,0.8649315776,1.7125420091,0,1,0,0
105.1854387929,13.4168458563,0.1514654778,0.7882578952,3.8553714064,1.9714018486,0,0,1,0
62.5521482372,27.5306005744,0.0756616176,0.6964794033,3.4057547853,1.6453308128,0,1,0,0
132.0180687242,23.589735163,0.2034444891,0.7260142867,0.4078734759,1.4812761505,0,1,0,0
117.5935137662,15.5974937999,0.3055269511,0.9725252767,2.1928150912,1.5663116215,0,0,1,0
156.8081800537,26.0493029677,0.2783006058,0.880530192,2.0983423163,1.8609304826,0,0,1,0
173.2469895747,8.0572180295,0.5091525942,0.7070343097,1.01478732,1.0846426072,0,1,0,0
56.9744059537,7.7739065259,0.2062242553,0.7969359029,0.7525877088,1.7543759555,0,0,1,0
91.4112704104,16.0911411651,0.0522201391,0.6433296242,3.125960973,1.1277934883,0,0,1,0
192.1906019569,19.2970647067,0.1833378366,0.7477623117,2.0065192357,1.8945388522,0,1,0,0
157.2658420427,20.9888456594,0.3982600417,0.7071002772,0.1782265265,1.5255496702,0,1,0,0
129.2528183827,29.0366864763,0.1925288394,0.7397705626,3.2468543909,1.7969876548,0,1,0,0
127.2469715973,8.2683684864,0.1290428829,0.8281139952,1.5401649514,1.3183152001,0,1,0,0
58.2180870387,22.5826326716,0.5347575893,0.8179372637,3.751012062,1.0333932049,0,0,1,0
107.8575069142,27.5889825924,0.1433919527,0.6032565825,3.879283141,1.2174620836,0,0,1,0
189.3206029997,12.6750045712,0.2390446093,0.8497794797,1.17342432,1.2740542074,0,0,1,0
59.7789203277,6.2480621416,0.0693340193,0.5356835069,3.0422324621,1.4640702854,0,1,0,0
117.5042768028,19.5938547196,0.1689445715,0.538797791,0.5803577866,1.3196480276,0,1,0,0
107.1663989012,20.3428045464,0.3741755684,0.740849919,1.6026313938,1.822451091,0,1,0,0
125.6963656489,27.1380959688,0.5319519606,0.5120890219,1.5314608619,1.4029728001,0,1,0,0
52.4805686841,25.3698000409,0.2155160414,0.7902090829,0.2958527491,1.7621084667,0,1,0,0
114.3981750407,6.359154461,0.1011123553,0.7279622122,3.2553036004,1.8583560552,0,1,0,0
199.7917140556,20.7410308558,0.4770844335,0.8908729294,1.4213588329,1.6958023148,0,0,1,0
192.6668301464,6.9257999996,0.0170902863,0.9420736065,2.9925810764,1.9054894775,0,0,1,0
55.5339933366,10.495017799,0.1857416113,0.808442036,2.1364067603,1.0803164479,0,0,1,0
183.0480604285,9.9589117062,0.4491506082,0.6411142981,3.251619323,1.0587960165,0,1,0,0
159.3899608755,13.2211322052,0.3920933592,0.6397971853,2.2829749669,1.8647669921,1,1,0,0
182.7678981361,6.1233863113,0.1008543512,0.5587359701,0.7187723786,1.0898782801,0,0,1,0
69.7894738631,17.3877294333,0.0639715637,0.6727904367,0.5935415129,1.3821148645,1,1,0,0
139.1614075714,6.7446446,0.1535297316,0.5984058747,0.0635735726,1.6895644111,0,1,0,0
111.3265492588,10.153654007,0.2416521712,0.5379801435,2.7816285944,1.7680739858,0,0,1,0
74.6446975929,23.8314884649,0.4564767055,0.5299633241,0.0751373043,1.4104931145,0,0,1,0
78.8794873157,23.6283187125,0.0762337592,0.5519368951,2.8405801504,1.4073548116,0,1,0,0
154.8329127676,27.6042137387,0.4831488522,0.6372260251,3.5157328738,1.7140543307,0,0,1,0
93.8919091135,13.058332795,0.2627986487,0.6537310865,3.9397514759,1.0383074668,1,0,1,0
74.3408858839,27.3135590633,0.036337706,0.9434103337,2.8608859042,1.8579952227,0,1,0,0
160.512533137,10.3902265771,0.2395795536,0.7539471048,3.240823398,1.0846271955,0,0,1,0
191.6385559468,17.9321691942,0.0446385746,0.9082878067,3.4740258827,1.431716885,0,1,0,0
145.107576246,11.4246484463,0.0313110347,0.5051169282,0.0886381422,1.7984945335,0,0,1,0
194.6764333987,8.7810834537,0.010960789,0.9344818864,0.781093333,1.5455625442,0,1,0,0
178.6936183096,21.9515094197,0.1776492535,0.7808080799,2.8594238968,1.7121917283,0,1,0,0
64.2028062092,23.3024592456,0.4436065998,0.8298725092,0.913745184,1.8182120014,0,0,1,0
50.8478157262,29.7999252254,0.1097362634,0.7351244928,3.4881189394,1.0679258144,0,0,1,0
150.974109917,29.9301126963,0.4681151577,0.6452817558,1.1112779788,1.9931707896,0,1,0,0
199.2219543956,7.8696569665,0.4355812676,0.5258727398,0.1207680613,1.9669513923,0,1,0,0
95.0288276458,23.9111369092,0.2604391567,0.7792363958,3.2658154224,1.569704632,0,0,1,0
83.2390145659,23.9155697022,0.1857319016,0.9610656628,2.6268908258,1.9095173164,0,1,0,0
78.2732074908,25.1488242094,0.0783746898,0.62111783,0.973375534,1.042150417,0,1,0,0
118.1082983914,25.0302475061,0.4630008638,0.9597653145,2.1328026575,1.8707263067,0,1,0,0
145.1045588908,26.0913064132,0.1566761084,0.5488516056,2.4637280283,1.8867343919,0,0,1,0
150.5994974003,29.5510021898,0.0378201915,0.9515005426,3.2562731495,1.924708992,0,1,0,0
190.2905243873,14.1250873896,0.3191345746,0.9770653015,3.6093842257,1.1200027496,0,1,0,0
129.7957601745,13.9199063914,0.4753302199,0.8790646032,3.6424500295,1.7074547917,0,0,1,0
121.9220946787,19.6152089889,0.5932053259,0.8009938973,3.1424710161,1.6287452258,0,0,1,0
144.450897779,29.6728428555,0.2388259045,0.6659531424,2.4976997087,1.2410653303,0,0,1,0
73.1846009975,27.1611252849,0.1649816199,0.5692213172,0.4790677276,1.2166866437,0,0,1,0
75.4585159622,5.0039436145,0.430942797,0.5555486044,0.9753563988,1.4419641089,0,1,0,0
146.6772236652,19.9926034128,0.2100233408,0.7220322457,0.2572947889,1.3369647878,0,0,1,0
94.3720044127,6.6757019759,0.5374315048,0.8459092931,0.4864726273,1.6630630491,0,1,0,0
129.0118243707,7.3988938737,0.241205083,0.9786584256,3.9821923012,1.4778773057,0,1,0,0
114.4824137187,5.2757021067,0.5559342691,0.8016539392,0.8126157488,1.6157763147,0,1,0,0
69.5492546885,7.869899175,0.0288013816,0.7835399853,0.9715449465,1.8230283088,0,1,0,0
84.6410538831,7.460938725,0.5876523082,0.6480122758,3.4835671619,1.3235299142,0,0,1,0
178.4979523709,19.8403304142,0.3108014018,0.8716895825,3.2623325609,1.1626282963,0,1,0,0
108.2073905088,9.6401015989,0.4753334083,0.7080351178,0.3737274674,1.9158906347,0,1,0,0
91.6573458861,9.6972487568,0.1567724162,0.8756858853,1.4802321442,1.3340772174,0,0,1,0
90.8669661663,18.7288922698,0.4331118963,0.9966863941,0.5262828475,1.1175532616,0,1,0,0
176.654823682,26.1228521255,0.1975460873,0.5439765042,2.8198813352,1.9138147983,0,0,1,0
195.1718205487,26.1789364251,0.185855138,0.5981078256,2.1924802599,1.546516045,0,1,0,0
113.3232747391,20.4669177267,0.2662876446,0.6230495613,2.7167898214,1.3871553941,0,0,1,0
143.3890694844,8.953316143,0.5163626942,0.7237711177,3.6680868475,1.8075025251,0,0,1,0
149.5335379338,8.7840237848,0.0619760805,0.7864293758,1.6060650167,1.5892717612,0,0,1,0
91.3528845354,9.3806073092,0.4648329736,0.9733955861,0.4017616714,1.8377387595,0,0,1,0
156.1553944325,15.1471938151,0.0186814428,0.9837008151,3.9453442486,1.9385888582,0,1,0,0
97.5417932953,21.3576580384,0.0480195419,0.6211649057,3.0947173859,1.106511637,0,0,1,0
69.1023164564,27.6094208415,0.3155097818,0.8957875482,0.4611650395,1.3291367056,0,0,1,0
182.8885505625,26.1902843554,0.1264082384,0.8121452004,0.2907292624,1.9099550633,0,0,1,0
187.3387978272,13.2248943672,0.4232605111,0.8378726276,3.2262505285,1.4394925126,0,1,0,0
59.0670384478,23.7278894756,0.3391039537,0.7239456724,1.2370755152,1.957704107,1,0,1,0
54.524205726,28.9521796897,0.1300583208,0.524411021,1.1698961329,1.8510918822,0,1,0,0
133.5828567395,10.1710259536,0.374104686,0.6788583825,3.3776224492,1.0241327787,0,0,1,0
141.5617791141,23.266800306,0.5960316672,0.8393908471,0.9273806262,1.2777640495,0,0,1,0
99.4723713285,21.2591390124,0.4541968557,0.8747633044,2.0394962252,1.4043746996,0,0,1,0
83.9456429227,5.4331492939,0.3449463529,0.6062073663,0.8333076709,1.6468056603,0,0,1,0
189.5843040553,15.7085698609,0.1988364834,0.9886207825,3.453772534,1.9724845623,0,0,1,0
60.2398798783,15.4479421208,0.1475387601,0.7383559659,3.6818892025,1.1893562277,0,1,0,0
132.1806215956,5.5990346281,0.4585322903,0.7904569491,2.5023583339,1.346640432,0,0,1,0
80.2271188136,25.188888775,0.0323172687,0.5348364322,1.7620869759,1.5492512714,0,0,1,0
90.9543193514,11.1126874336,0.0822358101,0.9245354375,2.4659174342,1.3452744944,0,0,1,0
100.9843731743,27.4987850977,0.0298741519,0.6750947029,0.4746899683,1.9794507631,0,1,0,0
169.5859362534,12.5444805784,0.5085388778,0.8794659743,1.1883221995,1.968228051,0,0,1,0
193.1233504166,24.3319055667,0.5594432977,0.8535480381,3.58233276,1.0766198139,0,1,0,0
120.9552687626,25.0515639828,0.4733705379,0.8799985792,1.3959797412,1.8234508082,0,1,0,0
73.1396406598,13.3549177884,0.3107789707,0.6132218811,2.3170713183,1.6702636868,0,0,1,0
119.5267220538,20.3347607016,0.1635187014,0.6370869288,0.4542181754,1.8357422452,0,0,1,0
84.4641012283,5.8901306629,0.4827195574,0.8077542776,0.4035281122,1.9608555768,0,1,0,0
150.5278201117,9.3793715926,0.2842700174,0.8242487988,0.1130588042,1.7787381569,0,0,1,0
160.5083639752,22.2551666255,0.2540018655,0.9616412079,0.2916680477,1.5961380617,0,1,0,0
94.1696148262,5.3414970859,0.0465887492,0.6958473878,0.6158974047,1.4030354889,0,1,0,0
191.9753632105,11.163032396,0.4818567455,0.8060248107,1.5075800675,1.7532134387,0,1,0,0
133.010004025,14.0573249579,0.2190307665,0.9397086551,0.1569743042,1.8375193154,0,1,0,0
77.5344867421,15.6160992827,0.2351736841,0.7566970046,3.2383490832,1.2779220108,0,0,1,0
183.547168432,18.7497103966,0.2480499451,0.5363410779,2.8564861096,1.6391447381,0,0,1,0
173.1173673759,6.47508335,0.5436670509,0.5944625334,1.0260817093,1.5887945292,0,1,0,0
96.6788666532,16.2419962721,0.4834108733,0.5808080304,1.1713424898,1.9694728204,0,1,0,0
125.3850465184,9.3906195332,0.3951735054,0.9877191449,3.4885874394,1.8982235188,0,0,1,0
137.2008825398,13.7956724272,0.1395567822,0.8084428916,2.0360087341,1.5214886217,0,0,1,0
179.2916137371,17.2928143373,0.0766456581,0.5024862427,2.7114924819,1.3283520738,0,1,0,0
61.2908361505,6.8340189879,0.1175035451,0.7426266273,3.1390972847,1.4656186948,1,0,1,0
119.9931127008,11.4251410869,0.510126589,0.6777717531,0.9183492356,1.1113143215,1,0,1,0
81.8188098083,16.8273634525,0.5811682892,0.8859048881,3.5929167727,1.7622851952,0,0,1,0
55.8725816416,28.3993277052,0.057039074,0.8370114972,0.5335863558,1.1134274267,0,0,1,0
54.9761236634,7.6126890661,0.1256518901,0.9850383095,2.671440889,1.2126247494,0,0,1,0
106.2126374264,5.1951673622,0.416210289,0.6613340688,2.2863556612,1.5335085861,0,1,0,0
173.5179580639,29.5431804345,0.2466255393,0.8816953392,0.3990520162,1.4464779077,0,1,0,0
60.2761351012,9.2150915346,0.4747786475,0.8241865379,2.2793019093,1.0776724133,0,1,0,0
189.501007975,22.6784379484,0.1978273052,0.6953751739,2.9632374589,1.6179344555,0,1,0,0
191.7447813479,21.1607644498,0.1295911654,0.8643211619,2.582841379,1.2918231876,0,1,0,0
164.766726566,24.1003156416,0.1754672766,0.5406951583,0.0457307067,1.4041948796,0,0,1,0
143.7099277843,27.2309534382,0.1258959499,0.9909386482,2.8078141359,1.5991756352,0,0,1,0
64.3503065642,14.5729101832,0.5665342047,0.7947526921,1.3780074206,1.4685380452,0,0,1,0
198.3768849902,27.2196691679,0.196769741,0.7114350579,2.6779229855,1.6144810082,1,1,0,0
151.9512696711,13.7804907667,0.1883276241,0.8421048353,0.8621731404,1.399395348,0,0,1,0
119.064023355,27.6743573267,0.5363926043,0.983048532,3.5404199404,1.5873667795,0,1,0,0
80.1461049187,24.7518531741,0.4702217933,0.5563035745,3.6482578115,1.0490583674,0,0,1,0
65.5405804354,8.2146703233,0.0548486261,0.5891172116,2.7539511652,1.1883468733,0,0,1,0
125.0742342615,24.8307419568,0.0900921865,0.8298657661,1.2943104162,1.9453663726,0,0,1,0
179.7070944313,6.6766912885,0.3901842944,0.5600453533,0.0226520021,1.1940538802,0,1,0,0
148.4224571755,26.3731414128,0.1516077766,0.6635958029,2.1484829931,1.3935778201,0,1,0,0
122.4873041067,24.7553940388,0.2863665795,0.8916388406,1.7267897826,1.6331068227,0,1,0,0
57.5319682186,20.2172190132,0.091591788,0.9152916626,1.4217978543,1.765002324,0,0,1,0
193.1690641308,26.2369487428,0.5708782078,0.7839682634,0.6612977359,1.7509283935,1,0,1,0
59.5884746288,22.8671862359,0.3163794799,0.9504339472,1.2517824694,1.0915351175,0,1,0,0
88.9626404154,18.7872573838,0.2710395509,0.5078871949,3.2959402338,1.958516275,0,1,0,0
89.1212640789,22.0685959907,0.5644302478,0.8317291615,3.4850916305,1.3818447989,0,0,1,0
137.8226763756,23.4271922626,0.0022296602,0.6302989432,2.1528015656,1.5280584219,0,0,1,0
111.6841043947,11.7199274042,0.5992190891,0.5358552604,0.1742427223,1.685472585,0,0,1,0
68.0599950022,8.0697475476,0.3391816149,0.6350478761,1.569596409,1.1427848501,0,1,0,0
65.1687782272,7.8052884812,0.343876754,0.8904872004,1.4666687115,1.7009696546,0,0,1,0
190.3532566321,21.6418434057,0.1590548412,0.7852800259,1.7692976135,1.593606826,0,1,0,0
90.1017068238,21.1479131601,0.5915831664,0.5245267863,3.5461226828,1.0156106223,0,1,0,0
97.744607875,14.200536736,0.2253533244,0.9896750122,1.2156035079,1.8328490416,0,0,1,0
142.1615013976,27.8311404872,0.1391810713,0.5605692869,0.0243501239,1.8262692392,1,0,1,0
56.3786950279,15.493674373,0.2766293803,0.8955360717,1.8716625278,1.8168604805,0,1,0,0
95.0790135858,8.7418366146,0.1357985038,0.7342899022,1.6994717083,1.970064537,0,0,1,0
188.9899821157,24.9354477208,0.3860831593,0.8907300729,1.7283348514,1.2176658761,0,1,0,0
70.5042611734,18.7832637423,0.3632402232,0.8527513303,2.7208534837,1.8591723616,0,0,1,0
151.6640741544,18.651151834,0.2405632416,0.7154086954,0.2297407768,1.0883127212,0,1,0,0
174.5208353415,26.3277847289,0.1318501801,0.5323860998,2.9553097494,1.570349428,0,1,0,0
126.0175072373,26.0002124731,0.3490683666,0.6617136777,2.0649240377,1.3359138451,0,1,0,0
70.1357628641,6.8543157571,0.5953030287,0.8277969756,2.1683860368,1.5118063974,0,1,0,0
157.6969301031,12.7752584622,0.1836350718,0.8337920109,2.8216354959,1.9824826511,0,1,0,0
149.8107188957,28.9137227182,0.120867889,0.9319785141,1.2854092233,1.27043412,0,1,0,0
94.5492336709,14.0102951588,0.5933025797,0.891478883,0.2856048043,1.4253081503,0,0,1,0
140.6108150899,6.3634915169,0.5053260481,0.8240840245,1.6160804115,1.9155008762,1,0,1,0
174.2749568216,29.5139485227,0.1945545522,0.61787659,1.3234675882,1.6532715658,0,0,1,0
58.0545781909,12.8351390369,0.0896591413,0.7900881849,2.6470606189,1.849404255,0,0,1,0
57.4227520331,27.2306648416,0.3992837791,0.8083690403,2.5036009317,1.2567416013,0,1,0,0
65.1333203159,20.1392568473,0.4079237244,0.8214656041,3.4445209722,1.4177021767,0,1,0,0
128.803815271,7.8672329453,0.5950285373,0.6512339135,2.5399586464,1.6373908504,0,0,1,0
182.1987334197,19.650409437,0.4671608152,0.624353578,2.7127303384,1.7842857717,0,0,1,0
150.0299954181,27.4969880143,0.1710954177,0.9503083661,0.5234541038,1.9673191722,0,1,0,0
171.7111254051,7.7430950312,0.0730511986,0.7972369275,1.3795566967,1.0986809175,0,0,1,0
135.7769899679,7.394197155,0.0962067863,0.5427334007,1.5252425598,1.82242231,0,1,0,0
82.4735850899,11.589323773,0.1251165242,0.8825317157,3.7916683157,1.2336907154,0,0,1,0
123.4466317729,14.7718962259,0.0538247709,0.8127782199,1.9808607707,1.6954756042,0,0,1,0
115.7643338017,18.8053767014,0.3345967486,0.6386879067,1.9035700433,1.3850153714,0,1,0,0
68.9834514491,14.6405149347,0.3181996536,0.7994170073,3.7432039042,1.8904222038,0,1,0,0
90.5007494698,5.8745622077,0.1566400799,0.6393536728,3.6374413069,1.5220234177,0,0,1,0
173.9622393273,19.4109964661,0.5244520275,0.8605105197,2.57153606,1.9406365508,0,0,1,0
80.255683608,12.7443121181,0.1441937284,0.6793807837,3.6586604297,1.0788490306,0,0,1,0
93.0355323368,13.0508051494,0.3376773211,0.639241228,0.3825943982,1.2153305275,0,0,1,0
158.2864360988,25.2666443371,0.247138487,0.8732096164,1.6161198013,1.2728226689,0,1,0,0
73.7559530794,6.3009459424,0.1445757974,0.8420354432,0.3410328985,1.6933950026,0,0,1,0
187.5568385232,14.8651237915,0.1079066681,0.6425497497,1.8202068192,1.8498714286,0,0,1,0
176.7410063028,28.1054190561,0.3031532342,0.6236723356,1.605392017,1.6032915106,0,0,1,0
150.3350158428,21.3756174101,0.2675097805,0.6732889939,3.3436962921,1.1593074823,0,0,1,0
122.5792025436,10.4605782166,0.3617685784,0.7792867109,1.520029457,1.336926875,0,1,0,0
162.9799552871,12.3587041629,0.4579848463,0.8727335191,0.9833085305,1.1280551385,0,0,1,0
116.0538811953,27.1927307938,0.1514685118,0.6868767102,3.3842656803,1.1729224976,0,0,1,0
152.41353871,15.680075682,0.3549172784,0.8670320175,2.0597894061,1.695639258,0,0,1,0
67.7602376212,11.266399501,0.0838443957,0.6950853576,1.1365434568,1.4882411294,0,0,1,0
88.8333112956,23.8630826856,0.4329777816,0.5704425603,3.508109085,1.4763261139,0,1,0,0
57.4974072616,20.2473435417,0.2440344624,0.6582640751,2.5616425473,1.5504303879,0,0,1,0
68.3128132477,7.817446511,0.0433863449,0.8718836737,2.8475283409,1.8372898591,0,1,0,0
141.9520941578,9.3112283393,0.0124448057,0.5157905061,2.0294618883,1.8114530304,0,0,1,0
174.2807863891,19.2426962642,0.1836355189,0.6088995576,1.3088000882,1.6849367482,0,1,0,0
194.5662773311,28.2710917421,0.3420761849,0.8670750282,3.8034888185,1.7480893657,0,0,1,0
149.9639921223,19.5680368996,0.2927687456,0.5932819298,3.5788418217,1.5163663185,0,1,0,0
64.2156337388,13.0397066056,0.0116610931,0.5553528444,3.2474328916,1.1732036308,0,0,1,0
58.1615191625,21.4164239156,0.5022046775,0.6866577032,3.4983059069,1.5140427897,0,1,0,0
104.5020850197,23.254881654,0.1791876082,0.7714510657,1.7334224809,1.545703016,0,1,0,0
144.1445532353,28.3812578599,0.1794385858,0.6795819693,2.8708134468,1.6130392565,0,0,1,0
